patient_id,split
7905,train
22242,train
24489,train
3900,train
27789,train
28397,train
11088,train
1738,train
15379,train
24588,train
4075,train
12416,train
9784,train
22009,train
22003,train
11293,train
11451,train
28991,train
5122,train
14671,train
16998,train
18890,train
16033,train
17878,train
2138,train
21785,train
23462,train
30661,train
23990,train
30700,train
28695,train
887,train
11534,train
22415,train
5526,train
3767,train
14945,train
5295,train
24465,train
10946,train
12044,train
26205,train
25782,train
16645,train
21756,train
3493,train
22528,train
12589,train
14579,train
28520,train
4355,train
19822,train
14910,train
20036,train
17118,train
11596,train
15317,train
10546,train
17360,train
2273,train
18132,train
22194,train
276,train
18649,train
8978,train
15050,train
13906,train
27017,train
27737,train
25261,train
29642,train
8915,train
7608,train
26711,train
1890,train
17771,train
2105,train
7323,train
12294,train
26616,train
4249,train
28535,train
26580,train
19361,train
1252,train
2778,train
13786,train
30771,train
24752,train
27914,train
9370,train
24610,train
1269,train
9119,train
14578,train
26847,train
24120,train
7985,train
12377,train
25910,train
12635,train
13235,train
5594,train
26029,train
5131,train
4680,train
19320,train
22586,train
26693,train
21453,train
30521,train
2054,train
10878,train
18097,train
6438,train
9918,train
16346,train
23664,train
7493,train
29917,train
14029,train
21153,train
21339,train
11670,train
17343,train
11662,train
19990,train
15492,train
19374,train
21517,train
4989,train
25047,train
3387,train
16765,train
18780,train
1545,train
18011,train
7097,train
610,train
24415,train
3216,train
14624,train
2867,train
204,train
25522,train
6809,train
16713,train
24649,train
15519,train
24674,train
2664,train
19653,train
18439,train
23966,train
4783,train
15106,train
2658,train
19409,train
28894,train
26728,train
3115,train
14442,train
48,train
19651,train
6925,train
20355,train
2112,train
16604,train
5625,train
25176,train
16463,train
722,train
23196,train
20593,train
183,train
29581,train
6457,train
21191,train
12346,train
3901,train
8344,train
19709,train
12489,train
21114,train
24487,train
29676,train
16910,train
9273,train
9729,train
21342,train
79,train
18472,train
17568,train
19132,train
23101,train
8880,train
11769,train
21975,train
8478,train
10417,train
20236,train
19489,train
23737,train
16335,train
14392,train
23221,train
10446,train
1618,train
10659,train
6120,train
6588,train
14733,train
4121,train
19000,train
8743,train
21016,train
8625,train
30024,train
11235,train
11716,train
19335,train
28797,train
23952,train
12580,train
30019,train
4358,train
16305,train
21570,train
28358,train
19077,train
13917,train
17135,train
6216,train
13274,train
16501,train
6130,train
23772,train
26682,train
25298,train
28288,train
25003,train
26030,train
25015,train
21028,train
17731,train
19493,train
26857,train
20581,train
13816,train
4446,train
30590,train
1674,train
28087,train
7913,train
29818,train
8349,train
16966,train
29781,train
3230,train
26370,train
18668,train
17974,train
22256,train
27900,train
6240,train
9675,train
3577,train
13171,train
23318,train
2487,train
24914,train
23857,train
27631,train
28990,train
5062,train
30152,train
12774,train
17415,train
30597,train
2262,train
3502,train
17729,train
6454,train
14591,train
5955,train
2982,train
4194,train
8041,train
19129,train
20238,train
25420,train
19140,train
11202,train
27350,train
13685,train
28541,train
10405,train
28828,train
21731,train
9426,train
30219,train
12620,train
11521,train
27526,train
7145,train
15410,train
24798,train
5990,train
4780,train
22366,train
30648,train
16568,train
10076,train
4702,train
26686,train
25788,train
28774,train
26147,train
24809,train
1265,train
22963,train
14970,train
21721,train
25326,train
5805,train
8040,train
21462,train
26066,train
16428,train
22948,train
10214,train
10195,train
25033,train
287,train
21818,train
10927,train
27410,train
114,train
12264,train
29199,train
19114,train
17102,train
21093,train
16564,train
10024,train
12205,train
27969,train
16381,train
6800,train
30072,train
2822,train
13932,train
20741,train
29887,train
8875,train
30307,train
1840,train
1812,train
1679,train
30135,train
16708,train
25233,train
4620,train
45,train
10696,train
4708,train
19886,train
15662,train
13075,train
6447,train
21664,train
30285,train
8628,train
8663,train
22887,train
10342,train
15277,train
13784,train
28863,train
21324,train
17765,train
8364,train
30093,train
12583,train
5262,train
21978,train
3574,train
4436,train
12962,train
28125,train
9296,train
29632,train
413,train
10784,train
16589,train
18947,train
8688,train
25131,train
7894,train
30777,train
24141,train
6384,train
23430,train
27052,train
16898,train
14114,train
19751,train
20309,train
3823,train
2965,train
13378,train
18830,train
7120,train
13372,train
20035,train
320,train
11427,train
9976,train
3473,train
20041,train
21701,train
23683,train
18249,train
28837,train
5744,train
21727,train
20614,train
27940,train
25319,train
22740,train
3047,train
2045,train
9333,train
19091,train
3305,train
15753,train
5839,train
27684,train
15717,train
8970,train
17386,train
25207,train
1242,train
2496,train
1113,train
26377,train
4263,train
17156,train
17940,train
5054,train
26538,train
26835,train
21152,train
24281,train
39,train
19980,train
13014,train
16542,train
15115,train
17600,train
4765,train
29414,train
27924,train
11264,train
5884,train
20446,train
13150,train
30098,train
22055,train
9461,train
7391,train
1557,train
6127,train
9580,train
30334,train
6146,train
23527,train
13299,train
4739,train
23982,train
24886,train
2649,train
16948,train
21498,train
7700,train
18585,train
27864,train
8980,train
19070,train
3601,train
27336,train
11893,train
27915,train
5514,train
23501,train
16956,train
7234,train
21804,train
19026,train
16114,train
12298,train
14746,train
568,train
20257,train
916,train
18908,train
487,train
14231,train
15058,train
9896,train
17270,train
16167,train
17682,train
4715,train
8415,train
14868,train
11663,train
11664,train
10339,train
26224,train
29095,train
5528,train
8861,train
24443,train
9649,train
27310,train
19619,train
29482,train
25888,train
7497,train
28824,train
5205,train
27285,train
25594,train
28717,train
27419,train
20158,train
5858,train
14736,train
17288,train
7517,train
15054,train
3743,train
7610,train
28142,train
15296,train
25457,train
8670,train
15910,train
29089,train
7010,train
28362,train
3207,train
16641,train
14013,train
12900,train
577,train
28491,train
18374,train
7960,train
3412,train
3633,train
24252,train
24323,train
996,train
22547,train
15746,train
15222,train
7185,train
11612,train
29976,train
8387,train
24999,train
9366,train
2705,train
20360,train
27892,train
24844,train
2130,train
626,train
12191,train
23290,train
6178,train
9348,train
11191,train
20234,train
11219,train
23115,train
14774,train
7797,train
6210,train
25828,train
23362,train
19319,train
21482,train
14814,train
12200,train
9528,train
23120,train
21530,train
28291,train
26372,train
14526,train
19036,train
21112,train
6569,train
16557,train
26933,train
21915,train
10666,train
16468,train
9602,train
15951,train
21699,train
4622,train
30167,train
5723,train
13211,train
7767,train
30332,train
12572,train
19851,train
22260,train
18913,train
19543,train
2353,train
9318,train
7322,train
18486,train
14450,train
6886,train
8234,train
10764,train
27154,train
10514,train
9248,train
7420,train
10874,train
10960,train
26578,train
3710,train
10589,train
3773,train
24399,train
24793,train
22293,train
5267,train
22084,train
18737,train
1541,train
9713,train
26327,train
19060,train
28438,train
30791,train
9494,train
15864,train
11517,train
24733,train
21928,train
12254,train
4227,train
1793,train
27843,train
23974,train
23450,train
8885,train
25571,train
22881,train
24361,train
13225,train
16789,train
12401,train
16451,train
14813,train
1747,train
10743,train
26738,train
29936,train
14245,train
11022,train
13002,train
21429,train
29905,train
26106,train
13936,train
16861,train
15654,train
27179,train
21249,train
6496,train
20897,train
26695,train
15265,train
25585,train
9560,train
11641,train
20808,train
28956,train
19414,train
24288,train
10137,train
30704,train
16984,train
30599,train
15251,train
6574,train
28914,train
15071,train
10301,train
17013,train
7947,train
26716,train
8566,train
20950,train
3673,train
17586,train
2562,train
8801,train
17438,train
24057,train
10490,train
14801,train
4501,train
1414,train
601,train
4898,train
5820,train
9526,train
20413,train
29801,train
16088,train
11366,train
21557,train
26917,train
12129,train
17473,train
17327,train
6980,train
18257,train
23416,train
19811,train
22372,train
27948,train
16194,train
7048,train
14950,train
8668,train
5369,train
19947,train
28977,train
27060,train
27779,train
23016,train
28840,train
23888,train
12655,train
27606,train
10563,train
28371,train
27991,train
11414,train
22122,train
25758,train
9499,train
21143,train
5002,train
1936,train
26604,train
19369,train
9044,train
13289,train
28853,train
12438,train
24133,train
27428,train
26156,train
14143,train
9050,train
29234,train
26176,train
30154,train
16831,train
23935,train
13214,train
30425,train
11857,train
28058,train
4877,train
30633,train
3182,train
5125,train
13950,train
28378,train
11359,train
1685,train
7806,train
28980,train
25893,train
8357,train
6440,train
18499,train
1694,train
17385,train
25805,train
17402,train
7831,train
1945,train
10805,train
6000,train
59,train
15266,train
7017,train
22882,train
28222,train
11028,train
10892,train
25824,train
10665,train
29596,train
7707,train
27522,train
1240,train
2932,train
19112,train
11795,train
22066,train
17419,train
18974,train
21459,train
9655,train
16997,train
27525,train
4144,train
19810,train
27199,train
22968,train
8692,train
25689,train
17913,train
12492,train
3200,train
25347,train
27794,train
7562,train
23361,train
4157,train
2998,train
12165,train
527,train
884,train
9090,train
7032,train
27696,train
23545,train
11112,train
23813,train
24438,train
16186,train
22435,train
15413,train
4150,train
8604,train
25405,train
10751,train
12432,train
15865,train
1525,train
28590,train
27566,train
18114,train
7566,train
6934,train
28474,train
6634,train
26332,train
479,train
21981,train
14735,train
26901,train
27582,train
17103,train
5785,train
26280,train
1990,train
24973,train
1573,train
9437,train
10649,train
23936,train
2128,train
25563,train
14473,train
1587,train
30050,train
24317,train
27768,train
10979,train
15110,train
11701,train
29042,train
3138,train
19021,train
22721,train
22332,train
23646,train
7781,train
21451,train
4548,train
17939,train
6592,train
19235,train
18165,train
903,train
7556,train
23389,train
19334,train
9343,train
30078,train
21335,train
14105,train
11262,train
6645,train
17260,train
14040,train
20034,train
16911,train
20138,train
26500,train
13844,train
2622,train
43,train
27971,train
19565,train
10481,train
27904,train
19640,train
2851,train
2430,train
3804,train
25180,train
23475,train
17471,train
7981,train
13638,train
13892,train
28226,train
4241,train
26188,train
21950,train
30142,train
18382,train
11755,train
15767,train
14265,train
5628,train
29260,train
13161,train
9092,train
3514,train
20849,train
6870,train
28338,train
20161,train
7336,train
11105,train
2862,train
25224,train
15848,train
16721,train
17046,train
29964,train
1477,train
445,train
26082,train
20040,train
29180,train
13315,train
4950,train
17787,train
694,train
14765,train
22239,train
15389,train
2804,train
27421,train
30781,train
16668,train
25058,train
21529,train
29265,train
29973,train
30577,train
15123,train
13912,train
8770,train
14650,train
12084,train
24840,train
20590,train
3267,train
7340,train
21638,train
23129,train
1549,train
17497,train
3688,train
29838,train
21188,train
33,train
15822,train
15531,train
19993,train
23308,train
21207,train
3156,train
30534,train
219,train
4706,train
23673,train
14002,train
12278,train
14637,train
19690,train
29590,train
27778,train
2062,train
2371,train
2629,train
12176,train
8567,train
6473,train
12327,train
23465,train
22482,train
4383,train
4382,train
19271,train
8887,train
26144,train
12125,train
2256,train
2417,train
13580,train
29925,train
5018,train
22843,train
29091,train
6507,train
21890,train
18050,train
22580,train
9456,train
25335,train
1197,train
26361,train
17059,train
16434,train
15158,train
10706,train
29609,train
10006,train
26371,train
22445,train
1980,train
11500,train
17127,train
28482,train
1505,train
29172,train
2220,train
26571,train
2384,train
13169,train
25373,train
6291,train
74,train
10128,train
62,train
13424,train
16782,train
11004,train
3435,train
19532,train
28101,train
18103,train
22652,train
8852,train
1970,train
29718,train
4835,train
10956,train
29313,train
6232,train
9776,train
6729,train
7599,train
27299,train
30145,train
13832,train
28232,train
29658,train
14307,train
28408,train
30604,train
29631,train
17299,train
2915,train
2429,train
3077,train
8656,train
27227,train
9093,train
19308,train
30097,train
13108,train
28673,train
5667,train
18702,train
14898,train
27414,train
5111,train
8101,train
22889,train
25966,train
21972,train
8133,train
30393,train
13254,train
7445,train
14232,train
3632,train
6340,train
7464,train
25026,train
15107,train
29357,train
20822,train
1221,train
13244,train
24988,train
2832,train
4984,train
27448,train
19992,train
7320,train
10281,train
8268,train
16402,train
7975,train
4286,train
138,train
20997,train
22469,train
21329,train
11505,train
29040,train
10356,train
30089,train
25989,train
17092,train
10152,train
29478,train
27257,train
19025,train
1412,train
28093,train
25632,train
7366,train
25454,train
27847,train
23386,train
19474,train
18443,train
8864,train
24703,train
19102,train
30776,train
17305,train
12210,train
21510,train
21113,train
21072,train
6819,train
24119,train
28868,train
13945,train
19463,train
3539,train
16776,train
26284,train
10005,train
25678,train
27053,train
19577,train
1251,train
28127,train
10703,train
27677,train
17949,train
8882,train
2593,train
12474,train
16128,train
16057,train
28817,train
22951,train
9741,train
1401,train
2744,train
23054,train
13556,train
30728,train
10167,train
29758,train
7527,train
10582,train
25581,train
10862,train
8760,train
13336,train
18932,train
30797,train
12045,train
19255,train
5533,train
23598,train
20420,train
22525,train
26012,train
1636,train
27929,train
14399,train
15935,train
19197,train
22361,train
13845,train
10046,train
9974,train
12906,train
25716,train
26195,train
16133,train
14255,train
14851,train
2543,train
29430,train
13969,train
732,train
1469,train
30235,train
20676,train
23755,train
5658,train
12696,train
8935,train
7984,train
15508,train
3033,train
28318,train
21111,train
13810,train
12414,train
12101,train
20024,train
8300,train
11135,train
777,train
4376,train
20068,train
2325,train
18187,train
12313,train
20718,train
19843,train
13826,train
15194,train
20920,train
12481,train
15031,train
12080,train
17995,train
13368,train
26495,train
1846,train
17034,train
1398,train
23217,train
20165,train
20934,train
16999,train
15850,train
18611,train
15577,train
11415,train
28511,train
10795,train
30040,train
80,train
17840,train
20886,train
5478,train
1065,train
17677,train
23638,train
1927,train
25954,train
11676,train
7530,train
8891,train
7453,train
21815,train
8181,train
12466,train
3687,train
12263,train
13779,train
10288,train
21855,train
744,train
7375,train
1264,train
29071,train
3537,train
6629,train
977,train
25557,train
17244,train
3595,train
15429,train
7463,train
22879,train
5626,train
11016,train
7820,train
9501,train
14555,train
26967,train
30731,train
13314,train
24544,train
30299,train
15539,train
8665,train
26150,train
24116,train
27317,train
30496,train
19055,train
10293,train
17927,train
6505,train
16935,train
20665,train
21419,train
6499,train
12498,train
21151,train
28940,train
16004,train
28254,train
2764,train
3399,train
27103,train
30484,train
1205,train
1441,train
1931,train
27612,train
9797,train
9336,train
25580,train
12638,train
5121,train
8602,train
25530,train
19776,train
22172,train
3549,train
16125,train
21129,train
3131,train
19052,train
7653,train
10381,train
17909,train
21404,train
26152,train
28726,train
8127,train
12765,train
4064,train
22374,train
20907,train
23938,train
22653,train
1529,train
22237,train
18365,train
23444,train
17389,train
27667,train
14070,train
2707,train
20861,train
6818,train
24226,train
27048,train
16442,train
10550,train
4827,train
5320,train
26683,train
5052,train
2597,train
1572,train
6151,train
9687,train
22354,train
196,train
21809,train
13614,train
14879,train
29316,train
18166,train
25967,train
23586,train
25150,train
24031,train
29987,train
13058,train
26248,train
18938,train
11229,train
21748,train
5218,train
9953,train
25559,train
16345,train
11506,train
23255,train
14314,train
14862,train
17951,train
12601,train
17266,train
11311,train
14403,train
26051,train
19120,train
17625,train
13675,train
2706,train
25141,train
9546,train
19104,train
6758,train
17474,train
4885,train
23876,train
19597,train
13261,train
18816,train
2476,train
20572,train
22010,train
5500,train
30453,train
18029,train
26831,train
3822,train
9721,train
1310,train
19692,train
17294,train
8784,train
5340,train
18487,train
11179,train
13814,train
10511,train
4951,train
13547,train
716,train
17739,train
21443,train
30763,train
25784,train
20113,train
3036,train
22135,train
18243,train
20260,train
9473,train
18252,train
29390,train
18394,train
27609,train
862,train
26885,train
16347,train
11922,train
19914,train
24817,train
27024,train
18916,train
5992,train
22749,train
13918,train
30695,train
8286,train
9259,train
18530,train
25446,train
23787,train
29562,train
8626,train
22456,train
8855,train
14921,train
16178,train
17401,train
5647,train
14954,train
14004,train
29877,train
10753,train
13641,train
15094,train
9197,train
4221,train
13192,train
6052,train
8640,train
13993,train
2978,train
29573,train
18855,train
1669,train
11084,train
22306,train
18918,train
26262,train
18730,train
24041,train
3152,train
22752,train
15366,train
20253,train
19106,train
6790,train
4549,train
1377,train
127,train
2959,train
864,train
2116,train
29998,train
19537,train
14510,train
12679,train
3108,train
29394,train
25258,train
2182,train
13309,train
30118,train
28719,train
6091,train
29177,train
30512,train
21637,train
2528,train
8167,train
22522,train
17100,train
1145,train
19207,train
24716,train
18848,train
3748,train
27442,train
19958,train
25403,train
6699,train
1989,train
24326,train
16014,train
17792,train
18545,train
7324,train
21184,train
16045,train
24630,train
1150,train
22609,train
15959,train
5188,train
13877,train
18632,train
25429,train
25730,train
22745,train
24401,train
13170,train
28670,train
11944,train
12753,train
2549,train
429,train
25071,train
3774,train
14778,train
13843,train
5231,train
9736,train
10302,train
15929,train
3235,train
15765,train
15231,train
21211,train
9283,train
14025,train
24040,train
22310,train
25345,train
5609,train
17477,train
22672,train
16129,train
12943,train
1524,train
2100,train
3391,train
6132,train
14334,train
9795,train
11350,train
24827,train
23844,train
15695,train
26103,train
10942,train
25836,train
7033,train
11957,train
26382,train
20194,train
12803,train
26684,train
13885,train
26407,train
17587,train
11232,train
10428,train
1003,train
26564,train
1515,train
19357,train
1770,train
8942,train
21041,train
6974,train
28334,train
28302,train
1312,train
14791,train
19284,train
5504,train
5473,train
4820,train
5106,train
16548,train
12035,train
30461,train
20412,train
19850,train
30645,train
19088,train
28372,train
28314,train
7701,train
10578,train
18478,train
29373,train
20949,train
1020,train
28191,train
3055,train
19623,train
26529,train
24926,train
14850,train
24306,train
7279,train
23474,train
22418,train
6213,train
23775,train
2590,train
18837,train
29306,train
5356,train
13978,train
28201,train
26310,train
5869,train
1167,train
14916,train
1565,train
5596,train
7023,train
1693,train
3992,train
7168,train
3021,train
20011,train
29858,train
13291,train
13629,train
17991,train
12126,train
14651,train
14704,train
7726,train
5108,train
4294,train
28202,train
19068,train
16989,train
15669,train
14067,train
28260,train
8245,train
24883,train
2811,train
7709,train
19253,train
4251,train
26239,train
27859,train
24899,train
24093,train
23093,train
14306,train
2927,train
12801,train
11008,train
6782,train
19878,train
13674,train
25602,train
13120,train
12027,train
3338,train
18575,train
27309,train
14341,train
28557,train
1243,train
16841,train
2694,train
8214,train
28925,train
27982,train
26722,train
13536,train
29627,train
18931,train
22852,train
4979,train
12747,train
13447,train
3343,train
21079,train
19815,train
18833,train
19744,train
11124,train
3421,train
11033,train
19270,train
497,train
28037,train
28346,train
29228,train
8775,train
25965,train
3668,train
15505,train
21931,train
8684,train
20288,train
19339,train
22608,train
14528,train
22246,train
14557,train
22535,train
25336,train
7594,train
14295,train
24137,train
2389,train
14861,train
13824,train
19295,train
13271,train
18142,train
27293,train
17666,train
16832,train
24698,train
27163,train
12281,train
10600,train
22866,train
25155,train
25902,train
16569,train
2536,train
22536,train
26141,train
26759,train
23281,train
4385,train
26073,train
6073,train
15719,train
24013,train
4691,train
10799,train
1433,train
24462,train
21619,train
30256,train
21298,train
15896,train
5095,train
7774,train
1043,train
2799,train
23413,train
2796,train
20142,train
2876,train
7008,train
25167,train
24598,train
294,train
4340,train
2936,train
9851,train
15260,train
23773,train
27102,train
3237,train
9293,train
14904,train
14810,train
28891,train
22270,train
30128,train
4349,train
2202,train
4453,train
13530,train
215,train
9887,train
11315,train
12720,train
28869,train
7416,train
14762,train
2324,train
25772,train
10378,train
18748,train
20583,train
13737,train
18024,train
17446,train
12824,train
28708,train
12603,train
8422,train
5860,train
21494,train
966,train
29122,train
14228,train
19123,train
18318,train
11095,train
25849,train
18250,train
13153,train
16066,train
12448,train
11599,train
30253,train
18324,train
25885,train
23111,train
3474,train
28661,train
30419,train
22641,train
13999,train
405,train
6337,train
13590,train
28043,train
9245,train
545,train
15569,train
335,train
16475,train
11790,train
326,train
30259,train
20324,train
13584,train
11067,train
30526,train
4818,train
3281,train
29175,train
20734,train
27080,train
16455,train
29789,train
17065,train
30325,train
27926,train
4999,train
27027,train
7860,train
15761,train
26336,train
26594,train
12768,train
15360,train
12576,train
22169,train
20343,train
18655,train
6734,train
10760,train
6023,train
25482,train
18512,train
21948,train
19330,train
12362,train
22086,train
26701,train
12992,train
25378,train
7646,train
30091,train
28757,train
14483,train
23118,train
22511,train
2374,train
25099,train
27946,train
13531,train
6813,train
20094,train
14346,train
16584,train
10901,train
8657,train
3780,train
7312,train
20032,train
14716,train
9707,train
10683,train
29812,train
20814,train
15244,train
26902,train
16023,train
27235,train
7469,train
28186,train
20750,train
15905,train
4096,train
11988,train
8810,train
23645,train
22294,train
15357,train
3599,train
3523,train
927,train
22837,train
24609,train
11600,train
25080,train
19758,train
27720,train
4476,train
23357,train
28531,train
28066,train
9990,train
10062,train
28857,train
30573,train
17330,train
1686,train
6843,train
19645,train
18987,train
23601,train
3983,train
3647,train
6051,train
24571,train
2304,train
25947,train
1002,train
2800,train
17256,train
2886,train
23150,train
16295,train
16936,train
13910,train
8172,train
7396,train
15826,train
16646,train
1193,train
15892,train
18919,train
28240,train
13451,train
27990,train
24088,train
26209,train
27346,train
3825,train
14875,train
23321,train
1087,train
18312,train
21487,train
15641,train
28745,train
14505,train
21192,train
423,train
20378,train
10473,train
1974,train
12593,train
18854,train
7924,train
14492,train
3481,train
25384,train
28105,train
25381,train
983,train
8827,train
15178,train
17606,train
26258,train
22798,train
27770,train
5987,train
28391,train
26921,train
26097,train
4306,train
5149,train
13491,train
26943,train
1934,train
26448,train
4336,train
9121,train
8060,train
17342,train
15448,train
28561,train
28258,train
29624,train
494,train
29531,train
10352,train
15269,train
688,train
14496,train
17011,train
6468,train
27826,train
15837,train
18817,train
22360,train
9015,train
28256,train
4682,train
23156,train
5534,train
11907,train
1190,train
26381,train
7254,train
29685,train
27976,train
23558,train
18792,train
12118,train
16481,train
22025,train
9046,train
23500,train
30767,train
22125,train
24918,train
13565,train
15329,train
18850,train
38,train
5183,train
24430,train
15526,train
17537,train
2571,train
17333,train
29608,train
24730,train
7574,train
5192,train
12549,train
12336,train
25977,train
22221,train
8659,train
6576,train
13672,train
25402,train
1395,train
11759,train
22762,train
8580,train
342,train
12957,train
2609,train
10124,train
17044,train
7412,train
26732,train
9130,train
15749,train
4103,train
736,train
5680,train
18654,train
29025,train
673,train
26625,train
14609,train
17040,train
463,train
20073,train
20964,train
4582,train
17257,train
23467,train
9935,train
30666,train
25870,train
21224,train
13117,train
6031,train
22639,train
7740,train
29033,train
14093,train
17382,train
6036,train
11825,train
10186,train
8194,train
22891,train
506,train
26306,train
29543,train
25760,train
18941,train
24208,train
19877,train
16607,train
4130,train
18744,train
16239,train
17509,train
3776,train
19349,train
22865,train
5201,train
401,train
22529,train
19496,train
21738,train
21957,train
16160,train
24590,train
23777,train
10396,train
7692,train
12067,train
27263,train
9469,train
10667,train
24806,train
21763,train
16794,train
15066,train
22859,train
12202,train
15995,train
15776,train
27335,train
16941,train
28946,train
8382,train
16955,train
4795,train
12024,train
28944,train
9653,train
21472,train
2086,train
26694,train
14423,train
270,train
768,train
4662,train
14066,train
6382,train
17192,train
12287,train
21658,train
8112,train
18069,train
6824,train
13941,train
12305,train
3186,train
10243,train
13064,train
25486,train
15454,train
680,train
24900,train
10954,train
4694,train
30438,train
16600,train
15347,train
22005,train
25438,train
12253,train
2920,train
3843,train
20152,train
10454,train
7190,train
24541,train
25291,train
22100,train
25542,train
14272,train
20487,train
8441,train
9702,train
23744,train
22861,train
25126,train
