patient_id,split
26498,train
11758,train
3894,train
6698,train
29618,train
28803,train
21260,train
17618,train
15724,train
23713,train
7387,train
6628,train
16786,train
16109,train
27806,train
7310,train
28459,train
14689,train
4153,train
7063,train
19839,train
15962,train
5272,train
3955,train
8906,train
5578,train
28868,train
26853,train
284,train
9881,train
27095,train
8644,train
7268,train
3948,train
25179,train
28767,train
5453,train
30573,train
22229,train
19516,train
28191,train
25641,train
4387,train
3838,train
8686,train
19456,train
22582,train
23982,train
27912,train
6658,train
25210,train
11044,train
9826,train
16292,train
2727,train
16071,train
3207,train
4635,train
12727,train
22244,train
22083,train
7499,train
11476,train
25492,train
5122,train
21888,train
25740,train
19940,train
20686,train
885,train
15783,train
19057,train
3169,train
13980,train
15039,train
9906,train
16275,train
516,train
26351,train
21521,train
10030,train
15365,train
29285,train
26189,train
2253,train
4785,train
30089,train
15223,train
10905,train
29465,train
27149,train
21019,train
19726,train
15186,train
85,train
16861,train
15090,train
24305,train
2138,train
6398,train
20762,train
3947,train
18530,train
16123,train
27693,train
5183,train
21772,train
12302,train
4922,train
29460,train
6901,train
3517,train
22003,train
11339,train
3171,train
18256,train
7523,train
17387,train
29626,train
26542,train
15384,train
25010,train
28552,train
20884,train
21125,train
4781,train
25882,train
26716,train
27035,train
27539,train
10945,train
8712,train
5076,train
29169,train
2469,train
8049,train
24667,train
12771,train
489,train
26641,train
3233,train
665,train
170,train
11696,train
22117,train
1223,train
5229,train
24969,train
22081,train
6825,train
21932,train
8559,train
3673,train
6366,train
11273,train
29492,train
16091,train
3073,train
27790,train
10252,train
7648,train
3384,train
20223,train
16196,train
22623,train
29366,train
3407,train
4959,train
10534,train
21747,train
13044,train
26868,train
874,train
18137,train
30125,train
21132,train
18844,train
8450,train
17286,train
4746,train
13410,train
21278,train
13115,train
26714,train
18953,train
13830,train
20323,train
20979,train
16037,train
29064,train
17140,train
17714,train
18020,train
4756,train
21666,train
16200,train
14139,train
12824,train
22131,train
15708,train
13657,train
924,train
19878,train
20563,train
7981,train
1633,train
7411,train
7520,train
13072,train
28724,train
19791,train
11914,train
10471,train
29191,train
8937,train
25074,train
4847,train
9838,train
1317,train
20059,train
26442,train
4034,train
20799,train
25929,train
9617,train
14588,train
22308,train
15477,train
3335,train
23315,train
13133,train
26069,train
2081,train
29167,train
6407,train
24287,train
9465,train
26276,train
29802,train
21355,train
6892,train
8724,train
2477,train
9609,train
20538,train
21399,train
18014,train
17772,train
8048,train
1154,train
29724,train
18309,train
30463,train
29915,train
21789,train
6319,train
27563,train
4478,train
18746,train
19987,train
14054,train
26240,train
15232,train
15236,train
6487,train
24026,train
216,train
3212,train
15213,train
27381,train
12390,train
802,train
28046,train
10144,train
17185,train
8617,train
18724,train
3159,train
1896,train
15868,train
21279,train
30311,train
15228,train
29456,train
21301,train
8711,train
2379,train
29423,train
6785,train
17910,train
30413,train
16471,train
4724,train
3232,train
26064,train
2455,train
23701,train
8880,train
23268,train
9900,train
30798,train
14773,train
13241,train
15074,train
12677,train
5902,train
758,train
16302,train
2539,train
522,train
7908,train
24260,train
22488,train
21762,train
28297,train
26911,train
16274,train
22638,train
15076,train
27678,train
20580,train
20824,train
6784,train
30006,train
118,train
22977,train
1919,train
22592,train
5854,train
5753,train
4139,train
15469,train
26368,train
7532,train
29966,train
5592,train
28230,train
26027,train
11139,train
9207,train
28707,train
8325,train
19395,train
27086,train
3369,train
777,train
3844,train
18761,train
14663,train
860,train
2556,train
4600,train
15457,train
26119,train
7057,train
11625,train
1905,train
9888,train
27794,train
7989,train
15917,train
12325,train
11822,train
16083,train
1920,train
28664,train
11557,train
2258,train
27028,train
12156,train
28313,train
29266,train
23941,train
25078,train
15047,train
3789,train
5420,train
10506,train
20077,train
15867,train
62,train
26486,train
555,train
8641,train
13323,train
28524,train
9484,train
25856,train
28571,train
4353,train
3722,train
26936,train
14766,train
16050,train
17304,train
17002,train
14459,train
25567,train
4030,train
18527,train
3712,train
5121,train
13888,train
2571,train
20645,train
19158,train
29682,train
29384,train
4213,train
20590,train
6845,train
2520,train
19100,train
25328,train
26288,train
21893,train
29900,train
13364,train
20565,train
18629,train
19748,train
27483,train
19658,train
2736,train
7488,train
9286,train
24395,train
3316,train
8506,train
21097,train
2994,train
17274,train
23753,train
5692,train
15438,train
2275,train
11173,train
28931,train
20858,train
11335,train
22399,train
2442,train
2789,train
27829,train
29060,train
23607,train
2914,train
30283,train
418,train
20701,train
16483,train
2870,train
19386,train
15342,train
8251,train
4117,train
24414,train
17056,train
8322,train
12211,train
2728,train
5897,train
1228,train
22810,train
20236,train
17348,train
27136,train
20964,train
20918,train
20350,train
20167,train
3452,train
23797,train
9427,train
14928,train
11310,train
3996,train
13540,train
7171,train
5893,train
15693,train
5227,train
6353,train
20188,train
13677,train
2794,train
9944,train
1167,train
2244,train
30372,train
6141,train
5071,train
20354,train
9538,train
1557,train
4108,train
13607,train
6553,train
23718,train
7260,train
27021,train
12221,train
28766,train
4690,train
22364,train
6311,train
27108,train
5982,train
29862,train
12716,train
28196,train
17320,train
13262,train
3980,train
383,train
16775,train
23132,train
8803,train
23847,train
6049,train
9186,train
1079,train
10295,train
17949,train
15669,train
25112,train
26054,train
15089,train
20494,train
28326,train
10175,train
29121,train
13256,train
6072,train
26246,train
20559,train
26859,train
1692,train
1407,train
2360,train
30669,train
3763,train
14318,train
26128,train
20311,train
1192,train
8870,train
29207,train
21865,train
25475,train
30198,train
4237,train
28363,train
14246,train
12650,train
1859,train
15422,train
13674,train
18740,train
9064,train
11491,train
18901,train
17259,train
7739,train
86,train
28665,train
6482,train
28740,train
2433,train
17654,train
5795,train
17463,train
1435,train
5668,train
11698,train
21345,train
23081,train
25189,train
26036,train
18676,train
24516,train
26102,train
9353,train
1232,train
3377,train
10927,train
2056,train
23095,train
25708,train
13968,train
2266,train
4131,train
13901,train
10474,train
10517,train
17538,train
20447,train
11947,train
16929,train
14135,train
23757,train
465,train
7373,train
2601,train
30131,train
25291,train
3787,train
14149,train
21206,train
9266,train
3230,train
1277,train
13853,train
22371,train
22346,train
11447,train
1509,train
18819,train
8088,train
27531,train
24450,train
20037,train
28314,train
7208,train
4918,train
27493,train
23376,train
4177,train
29529,train
2098,train
3521,train
3927,train
21217,train
16655,train
17358,train
1175,train
1375,train
17505,train
15410,train
855,train
7280,train
15325,train
15162,train
3472,train
18374,train
9746,train
9117,train
15252,train
26073,train
6090,train
27644,train
13118,train
8399,train
7353,train
8959,train
18431,train
29981,train
28081,train
21751,train
1587,train
752,train
14956,train
637,train
17556,train
25990,train
29916,train
23798,train
9351,train
14473,train
19428,train
12883,train
482,train
15683,train
27940,train
28556,train
15217,train
30157,train
6854,train
21779,train
23119,train
7597,train
14000,train
20953,train
23538,train
12507,train
28712,train
23432,train
18206,train
3740,train
11938,train
14639,train
19873,train
19565,train
16434,train
20333,train
15235,train
29176,train
24375,train
22373,train
1541,train
110,train
4554,train
28599,train
9044,train
13681,train
21795,train
29778,train
12489,train
5266,train
19494,train
12313,train
9564,train
12844,train
4694,train
4484,train
30426,train
5086,train
24584,train
4581,train
30754,train
14462,train
2583,train
4493,train
29052,train
4214,train
27154,train
25944,train
25486,train
17181,train
11928,train
7401,train
23764,train
15393,train
27331,train
22298,train
12152,train
9815,train
16819,train
9034,train
17754,train
625,train
27056,train
6737,train
19970,train
3538,train
6674,train
14490,train
14829,train
4733,train
9781,train
22702,train
22876,train
17838,train
9896,train
18253,train
14539,train
7476,train
24187,train
6824,train
18392,train
21813,train
27029,train
15923,train
6170,train
11311,train
22890,train
1865,train
3859,train
5234,train
16230,train
19326,train
29255,train
23383,train
4545,train
1029,train
16310,train
23639,train
2689,train
26537,train
28186,train
14661,train
21956,train
12075,train
10281,train
12331,train
3084,train
12842,train
20229,train
19785,train
18418,train
17819,train
15237,train
2488,train
1380,train
19534,train
13366,train
5431,train
520,train
13152,train
29876,train
17029,train
2006,train
7896,train
25174,train
5920,train
11256,train
5586,train
24454,train
15555,train
20785,train
24011,train
16387,train
14017,train
25153,train
13077,train
18355,train
20977,train
27565,train
27357,train
6238,train
8461,train
7301,train
22080,train
20776,train
30708,train
6290,train
24875,train
20661,train
18781,train
12293,train
25945,train
11671,train
4888,train
22542,train
8448,train
11632,train
24496,train
11469,train
29164,train
30588,train
4994,train
22241,train
23154,train
5660,train
12658,train
18191,train
5246,train
30403,train
3015,train
14696,train
19718,train
594,train
11808,train
24564,train
1348,train
16613,train
24732,train
11949,train
25387,train
21424,train
27968,train
1750,train
26211,train
23049,train
30731,train
29730,train
1006,train
21628,train
14980,train
16045,train
15569,train
21841,train
9714,train
26617,train
25180,train
12942,train
3196,train
23241,train
19266,train
18009,train
21233,train
16847,train
19017,train
14373,train
9867,train
11337,train
23097,train
18734,train
6944,train
29884,train
28992,train
24846,train
23004,train
21527,train
15137,train
27140,train
15311,train
2785,train
10738,train
9364,train
11385,train
13762,train
15302,train
29090,train
16146,train
5166,train
27153,train
27720,train
25552,train
8700,train
21921,train
22128,train
24388,train
5424,train
26299,train
1744,train
10164,train
28352,train
1576,train
14658,train
11738,train
18519,train
15894,train
30021,train
19040,train
29524,train
3732,train
20828,train
29814,train
5347,train
29907,train
12785,train
30053,train
9992,train
30321,train
15909,train
5712,train
868,train
21690,train
10537,train
18494,train
26944,train
15272,train
10957,train
9463,train
6656,train
3214,train
5363,train
29880,train
26468,train
26440,train
10514,train
30772,train
1479,train
15166,train
29348,train
15900,train
17744,train
19528,train
7590,train
14579,train
10270,train
22132,train
22429,train
30000,train
6298,train
29557,train
21319,train
1417,train
16433,train
28969,train
28802,train
26461,train
12278,train
22497,train
14809,train
23285,train
25464,train
9199,train
3612,train
6227,train
25697,train
16229,train
6770,train
15920,train
27592,train
17835,train
18711,train
23356,train
9037,train
7850,train
23243,train
15401,train
29281,train
14389,train
24813,train
15616,train
10489,train
20672,train
9482,train
8551,train
18367,train
30216,train
16475,train
21678,train
15212,train
3260,train
23377,train
17730,train
28677,train
6016,train
15630,train
23249,train
24366,train
10815,train
273,train
5636,train
23722,train
19734,train
3660,train
5666,train
16753,train
11191,train
16426,train
16007,train
12216,train
19685,train
23442,train
6218,train
11967,train
15845,train
10156,train
29104,train
24973,train
15002,train
11410,train
23999,train
7586,train
4923,train
29614,train
8640,train
21681,train
11724,train
4742,train
7085,train
27103,train
10096,train
20619,train
4332,train
568,train
15515,train
773,train
14514,train
1505,train
27266,train
12616,train
1617,train
10642,train
30620,train
24628,train
25983,train
1495,train
23751,train
11866,train
3333,train
24613,train
29579,train
2163,train
27321,train
2277,train
26566,train
8553,train
17553,train
24495,train
1331,train
16258,train
13170,train
27208,train
8790,train
20128,train
7124,train
24238,train
17736,train
15649,train
20974,train
28429,train
20108,train
6069,train
910,train
23850,train
16495,train
27516,train
24014,train
2913,train
9529,train
16988,train
1339,train
21805,train
607,train
7867,train
2084,train
15739,train
13096,train
6321,train
27342,train
23423,train
7384,train
21833,train
22385,train
12487,train
5017,train
22757,train
23364,train
9885,train
1527,train
17134,train
1335,train
2408,train
5215,train
27274,train
8310,train
16222,train
24084,train
13150,train
20110,train
5237,train
8875,train
28671,train
15761,train
21102,train
1450,train
22012,train
22928,train
5769,train
24803,train
25927,train
20617,train
29636,train
13487,train
22112,train
3685,train
18056,train
4974,train
28721,train
20307,train
26869,train
20294,train
7766,train
10803,train
23030,train
13252,train
9967,train
7031,train
1714,train
24931,train
7385,train
4171,train
18788,train
18314,train
9442,train
11987,train
26487,train
15394,train
23444,train
6927,train
11153,train
2491,train
26567,train
7837,train
29690,train
24240,train
15421,train
5913,train
14671,train
12449,train
7103,train
2329,train
13331,train
19571,train
11442,train
4740,train
20664,train
17908,train
25418,train
25857,train
17807,train
22821,train
4911,train
13538,train
22546,train
5998,train
23736,train
1226,train
24250,train
18710,train
26568,train
30761,train
12596,train
6781,train
5193,train
24058,train
8773,train
18641,train
19621,train
17314,train
25867,train
14446,train
27927,train
18024,train
4193,train
746,train
28611,train
338,train
20531,train
25635,train
8596,train
5443,train
26149,train
10964,train
9464,train
29389,train
15959,train
30084,train
117,train
2284,train
22368,train
14355,train
6335,train
19373,train
11209,train
24865,train
6466,train
18849,train
15804,train
11430,train
17341,train
28674,train
2830,train
19388,train
21131,train
10894,train
11159,train
14425,train
28209,train
26294,train
13788,train
27061,train
21153,train
25244,train
25268,train
11666,train
6997,train
24088,train
14812,train
20384,train
26350,train
26674,train
23292,train
447,train
27950,train
28845,train
11379,train
26053,train
29673,train
15463,train
30136,train
20449,train
15679,train
4310,train
10588,train
21127,train
21334,train
29878,train
30484,train
9283,train
23459,train
22765,train
14305,train
7148,train
1544,train
10184,train
27337,train
269,train
6974,train
28629,train
16657,train
11230,train
11663,train
6719,train
10485,train
28198,train
27899,train
13954,train
13249,train
19083,train
17572,train
22512,train
4286,train
30630,train
1989,train
15141,train
1261,train
13393,train
27109,train
27031,train
11891,train
23802,train
13339,train
4702,train
17078,train
12466,train
26624,train
1352,train
21038,train
4818,train
24759,train
5742,train
4191,train
22408,train
25999,train
9274,train
27207,train
4541,train
22202,train
24467,train
10955,train
11584,train
15566,train
23796,train
29866,train
18425,train
2799,train
5195,train
20420,train
23928,train
1049,train
29893,train
14052,train
30291,train
20437,train
18100,train
5941,train
12810,train
28526,train
5141,train
12303,train
18537,train
12082,train
11802,train
228,train
2326,train
23488,train
1449,train
21336,train
22374,train
27995,train
25518,train
11559,train
28769,train
4950,train
16400,train
15111,train
11736,train
9948,train
11775,train
10696,train
5402,train
29904,train
18792,train
7317,train
29087,train
7313,train
24360,train
3083,train
6740,train
7862,train
25667,train
10646,train
19525,train
4194,train
16804,train
6246,train
15454,train
39,train
1578,train
16529,train
21026,train
9187,train
21863,train
23991,train
12654,train
15949,train
18036,train
19859,train
12563,train
11367,train
16842,train
9172,train
23896,train
16002,train
29395,train
13418,train
15036,train
2876,train
18985,train
7691,train
25592,train
7591,train
5880,train
16589,train
11618,train
2793,train
15544,train
12766,train
10775,train
4672,train
6726,train
13268,train
18993,train
10673,train
8408,train
19174,train
16248,train
23182,train
8040,train
18148,train
27356,train
7371,train
19375,train
8600,train
24302,train
5625,train
22943,train
63,train
3039,train
10993,train
21754,train
212,train
26810,train
24809,train
4638,train
20740,train
6653,train
14432,train
6639,train
24511,train
22272,train
5834,train
26610,train
10825,train
23461,train
5830,train
30473,train
7139,train
10910,train
8263,train
20016,train
23354,train
16584,train
17732,train
10790,train
12050,train
23404,train
7985,train
15327,train
5999,train
30584,train
12347,train
4961,train
22643,train
18621,train
18384,train
23537,train
19829,train
25302,train
14558,train
6404,train
17655,train
23591,train
16049,train
5996,train
25039,train
28944,train
10947,train
21996,train
16754,train
10539,train
6870,train
24082,train
12149,train
25448,train
826,train
17327,train
2944,train
26826,train
18591,train
89,train
15745,train
28953,train
15583,train
2227,train
4187,train
28049,train
24332,train
25665,train
22154,train
22053,train
17925,train
27094,train
16466,train
29101,train
29069,train
25816,train
7808,train
12559,train
19084,train
15067,train
18767,train
25055,train
28452,train
4649,train
28858,train
12898,train
22191,train
19934,train
437,train
30363,train
10402,train
6636,train
1916,train
7290,train
22263,train
23304,train
9590,train
573,train
23108,train
15932,train
18271,train
27879,train
12171,train
19603,train
11046,train
18534,train
29670,train
3852,train
28749,train
23619,train
8933,train
24316,train
18997,train
5877,train
15689,train
29331,train
22321,train
10932,train
28877,train
13824,train
10472,train
15852,train
17687,train
20383,train
2443,train
18600,train
30590,train
17898,train
14121,train
27052,train
25401,train
21203,train
2781,train
7275,train
22580,train
9439,train
22431,train
15797,train
26645,train
11500,train
16805,train
12722,train
9954,train
17504,train
21444,train
20763,train
23958,train
10644,train
2290,train
13221,train
28531,train
2502,train
16286,train
6472,train
357,train
20460,train
12021,train
5708,train
19720,train
179,train
4210,train
1140,train
28239,train
11131,train
22356,train
6318,train
592,train
12729,train
399,train
17870,train
3343,train
21176,train
6718,train
27792,train
16885,train
25446,train
27447,train
20652,train
28478,train
143,train
7109,train
9312,train
7726,train
30567,train
8634,train
27574,train
12036,train
20963,train
17627,train
29523,train
691,train
176,train
5829,train
16178,train
23336,train
28427,train
4608,train
14979,train
20237,train
20599,train
11871,train
7887,train
27559,train
10287,train
19702,train
19117,train
20375,train
1012,train
4001,train
5895,train
5593,train
14203,train
30094,train
11113,train
9562,train
9089,train
27138,train
12687,train
19526,train
4761,train
2293,train
15825,train
24171,train
11741,train
10556,train
19155,train
11730,train
29410,train
6415,train
2497,train
6021,train
23879,train
14614,train
16089,train
29066,train
27240,train
20663,train
8165,train
1447,train
18303,train
2468,train
2122,train
6798,train
22509,train
14578,train
8061,train
13449,train
13505,train
13988,train
18168,train
21044,train
19434,train
10931,train
20240,train
25904,train
30685,train
3915,train
6710,train
22394,train
6755,train
4915,train
29217,train
28925,train
18181,train
6406,train
18586,train
589,train
6077,train
19118,train
9966,train
1113,train
12784,train
14300,train
10809,train
5365,train
24436,train
169,train
30682,train
5480,train
7381,train
11750,train
12164,train
20312,train
8998,train
15281,train
9624,train
17367,train
7979,train
10811,train
15346,train
7651,train
849,train
16866,train
5050,train
18184,train
15426,train
18479,train
9988,train
24323,train
26965,train
1963,train
23690,train
15503,train
15681,train
14082,train
9496,train
11289,train
18910,train
10465,train
6890,train
29343,train
2050,train
10392,train
21379,train
25979,train
24279,train
7243,train
11478,train
30077,train
1497,train
19007,train
12851,train
9712,train
6582,train
19596,train
16172,train
8883,train
15264,train
26600,train
20760,train
3814,train
22217,train
2197,train
10548,train
9329,train
26772,train
20048,train
10828,train
22269,train
4985,train
22949,train
9140,train
22506,train
9055,train
8748,train
18643,train
28238,train
10379,train
26472,train
21995,train
19322,train
7183,train
20293,train
6800,train
29863,train
28691,train
25593,train
26818,train
17683,train
9425,train
28496,train
21822,train
11543,train
2795,train
11328,train
4804,train
27951,train
30227,train
29367,train
28485,train
28331,train
11659,train
10909,train
6758,train
24917,train
24239,train
21579,train
30763,train
23855,train
15273,train
14968,train
8560,train
18670,train
7029,train
15938,train
7968,train
6754,train
3897,train
14111,train
11595,train
19841,train
29452,train
25186,train
6309,train
5090,train
21376,train
14374,train
644,train
3181,train
16249,train
22937,train
21849,train
11092,train
29079,train
16220,train
20597,train
25670,train
16604,train
18933,train
3228,train
26528,train
21151,train
25511,train
12657,train
9782,train
26437,train
27303,train
12254,train
21149,train
11184,train
9693,train
23240,train
11974,train
24872,train
11206,train
24049,train
25977,train
3275,train
16343,train
20536,train
18291,train
30342,train
3133,train
24286,train
19297,train
10078,train
16086,train
28439,train
22706,train
22425,train
14666,train
3360,train
11709,train
7799,train
30240,train
16949,train
12115,train
10114,train
16385,train
9155,train
10553,train
360,train
488,train
24217,train
10672,train
24406,train
13780,train
19967,train
2643,train
15481,train
5069,train
28881,train
16117,train
24438,train
13255,train
29240,train
27900,train
4992,train
4834,train
17725,train
15572,train
15160,train
2119,train
5838,train
21993,train
7953,train
3025,train
8037,train
27506,train
16832,train
1221,train
3670,train
8747,train
11411,train
17136,train
14798,train
17005,train
7204,train
22614,train
16207,train
5720,train
21366,train
7788,train
17108,train
4338,train
18236,train
16964,train
21900,train
7890,train
18730,train
23788,train
12739,train
10257,train
30401,train
28790,train
5552,train
4008,train
16857,train
22838,train
19906,train
11085,train
14120,train
20247,train
14953,train
12923,train
2543,train
21372,train
24647,train
23661,train
1877,train
28808,train
26359,train
16467,train
12018,train
13565,train
18616,train
591,train
21802,train
22672,train
2126,train
17968,train
8133,train
19116,train
13416,train
21966,train
29435,train
30243,train
30676,train
5168,train
10262,train
16739,train
14997,train
6838,train
13642,train
16408,train
20218,train
16904,train
1871,train
18272,train
10187,train
4630,train
7630,train
28041,train
28320,train
6473,train
2905,train
12461,train
2046,train
19594,train
18654,train
7478,train
10648,train
4118,train
23425,train
21515,train
24025,train
19817,train
19590,train
19938,train
20192,train
16792,train
29516,train
2199,train
29654,train
21205,train
20647,train
4777,train
16265,train
27271,train
14395,train
9563,train
12280,train
16522,train
12594,train
26827,train
20925,train
22833,train
16765,train
5454,train
8654,train
10189,train
20653,train
5395,train
7579,train
12394,train
22322,train
4123,train
20593,train
17132,train
18796,train
3456,train
7864,train
10860,train
21509,train
4102,train
20526,train
30496,train
27285,train
14402,train
21823,train
10530,train
27486,train
23297,train
27105,train
7974,train
24054,train
9159,train
27216,train
22842,train
27619,train
14162,train
16102,train
21701,train
22774,train
27079,train
13706,train
25673,train
24225,train
16240,train
29961,train
18518,train
7671,train
3287,train
10856,train
6419,train
26845,train
15789,train
9154,train
20054,train
3144,train
10737,train
1929,train
27931,train
1621,train
6849,train
20316,train
4707,train
14325,train
7609,train
8477,train
19508,train
19881,train
26396,train
28435,train
5942,train
27718,train
20736,train
26572,train
16324,train
17074,train
25825,train
5571,train
14304,train
7073,train
16592,train
10130,train
27292,train
833,train
21989,train
11233,train
7455,train
23206,train
7177,train
20390,train
19151,train
29228,train
2561,train
30238,train
22029,train
25834,train
9635,train
22438,train
14775,train
28367,train
4294,train
16593,train
19804,train
14112,train
24364,train
13048,train
7660,train
1523,train
12662,train
4657,train
11099,train
19909,train
11054,train
26570,train
16893,train
9831,train
20722,train
22741,train
8572,train
12395,train
5698,train
10709,train
16741,train
22933,train
22351,train
7888,train
19143,train
2322,train
3764,train
7119,train
26239,train
16956,train
11012,train
20165,train
9913,train
21791,train
3765,train
27363,train
1010,train
27631,train
28156,train
21056,train
7557,train
21860,train
5746,train
27919,train
29448,train
2038,train
836,train
24609,train
13905,train
21710,train
7114,train
13801,train
29589,train
1220,train
16951,train
8482,train
25655,train
25960,train
23926,train
1853,train
8990,train
17264,train
4018,train
16245,train
21642,train
20825,train
9434,train
5535,train
6667,train
23158,train
11329,train
28357,train
19313,train
30282,train
13994,train
12437,train
28005,train
6489,train
5697,train
2374,train
5133,train
21935,train
17059,train
4296,train
20779,train
416,train
21661,train
6272,train
9059,train
17359,train
14877,train
30469,train
11254,train
4821,train
24146,train
30047,train
21421,train
5584,train
21571,train
25462,train
29291,train
18458,train
389,train
3766,train
30734,train
4900,train
26208,train
16271,train
28850,train
1173,train
10555,train
19536,train
8905,train
25765,train
4633,train
24073,train
15274,train
13701,train
25392,train
1589,train
8046,train
1862,train
28281,train
14868,train
16779,train
25555,train
25171,train
8569,train
19757,train
14104,train
1003,train
24706,train
9182,train
764,train
7328,train
28098,train
30641,train
3920,train
20624,train
4432,train
26794,train
22587,train
9446,train
4196,train
7685,train
21752,train
15716,train
17855,train
24591,train
6191,train
358,train
799,train
8432,train
22844,train
23547,train
21938,train
23226,train
13972,train
8348,train
29826,train
24697,train
30612,train
9277,train
26268,train
1729,train
15687,train
1083,train
23827,train
5461,train
4516,train
10039,train
12228,train
14768,train
13644,train
23942,train
394,train
9015,train
14898,train
12062,train
22845,train
13695,train
28448,train
14604,train
30110,train
19112,train
9687,train
15343,train
28219,train
1066,train
29711,train
15537,train
21727,train
25214,train
2980,train
10657,train
5598,train
5134,train
20355,train
10518,train
4200,train
5749,train
12692,train
16770,train
30640,train
862,train
8443,train
10429,train
19334,train
2113,train
24107,train
26411,train
771,train
20292,train
1703,train
7407,train
29405,train
20913,train
20410,train
15777,train
18858,train
16560,train
19871,train
505,train
10698,train
28627,train
20370,train
10684,train
30377,train
28052,train
1432,train
18979,train
7156,train
28814,train
16023,train
27223,train
24071,train
8850,train
21969,train
23500,train
14989,train
27374,train
10751,train
14740,train
6107,train
12060,train
24610,train
5559,train
22076,train
11767,train
26926,train
27758,train
24524,train
3023,train
6091,train
4480,train
20941,train
21649,train
3430,train
12104,train
22652,train
5392,train
24638,train
12707,train
13103,train
22574,train
26277,train
29497,train
1234,train
154,train
2072,train
8578,train
17240,train
13957,train
27591,train
2029,train
9803,train
9216,train
27439,train
8534,train
26067,train
27462,train
14343,train
21730,train
9077,train
23891,train
26203,train
25263,train
20766,train
20264,train
7666,train
11351,train
8155,train
21773,train
11885,train
8985,train
18515,train
14382,train
11691,train
27715,train
275,train
25972,train
812,train
14592,train
18540,train
314,train
1158,train
3782,train
2854,train
24607,train
